冒天下之大不讳=冒天下之大不韪|冒天下之大不韙
英雄气慨=英雄气概|英雄氣概
行踪鬼秘=行踪诡秘|行蹤詭秘
阴谋鬼计=阴谋诡计|陰謀詭計
情不自尽=情不自禁|情不自禁
龙盘虎据=龙盘虎踞|龍盤虎踞
棵粒归仓=颗粒归仓|顆粒歸倉
评头评足=品头评足|品頭評足
评头论足=品头论足|品頭論足
大多类同=大多雷同|大多雷同
沤心沥血=呕心沥血|嘔心瀝血
星罗旗布=星罗棋布|星羅棋布
沽恶不悛=怙恶不悛|怙惡不悛
怙恶不俊=怙恶不悛|怙惡不悛
大伤原气=大伤元气|大傷元氣
原气大伤=元气大伤|元氣大傷
改弦更章=改弦更张|改弦更張
改弦易章=改弦易张|改弦易張
渊远流长=源远流长|源遠流長
众目暌暌=众目睽睽|眾目睽睽
人心项背=人心向背|人心向背
毋用讳言=毋庸讳言|毋庸諱言
支无其词=支吾其词|支吾其詞
切搓琢磨=切磋琢磨|切磋琢磨
无忘之灾=无妄之灾|無妄之災
不既不离=不即不离|不即不離
不醒人事=不省人事|不省人事
不言而语=不言而喻|不言而喻
不另赐教=不吝赐教|不吝賜教
世无前例=史无前例|史無前例
尽心极力=尽心竭力|盡心竭力
言之足足=言之凿凿|言之鑿鑿
投鼠计器=投鼠忌器|投鼠忌器
淄铢必较=锱铢必较|錙銖必較
声名雀起=声名鹊起|聲名鵲起
为丛驱鹊=为丛驱雀|為叢驅雀
悬梁刺骨=悬梁刺股|懸梁刺股
震憾人心=震撼人心|震撼人心
娇揉造作=矫揉造作|矯揉造作
一诺千斤=一诺千金|一諾千金
不落巢臼=不落窠臼|不落窠臼
烩炙人口=脍炙人口|膾炙人口
美仑美奂=美轮美奂|美輪美奐
蛛丝蚂迹=蛛丝马迹|蛛絲馬跡
坠落腐化=堕落腐化|墮落腐化
摇摇欲堕=摇摇欲坠|搖搖欲墜
呱呱堕地=呱呱坠地|呱呱墜地
义不容词=义不容辞|義不容辭
声音宏亮=声音洪亮|聲音洪亮
富丽堂黄=富丽堂皇|富麗堂皇
金殴无缺=金瓯无缺|金甌無缺
箴口不言=缄口不言|緘口不言
批沙拣金=披沙拣金|披沙揀金
事过景迁=事过境迁|事過境遷
奇角之势=掎角之势|掎角之勢
循序前进=循序渐进|循序漸進
寻序渐进=循序渐进|循序漸進
如梗在喉=如鲠在喉|如鯁在喉
留芳百世=流芳百世|流芳百世
暴舔天物=暴殄天物|暴殄天物
按途索骥=按图索骥|按圖索驥
循章摘句=寻章摘句|尋章摘句
桀傲不驯=桀骜不驯|桀驁不馴
万马齐暗=万马齐喑|萬馬齊喑
以身作责=以身作则|以身作則
揣揣不安=惴惴不安|惴惴不安
虚座以待=虚左以待|虛左以待
远大报负=远大抱负|遠大抱負
蓄意抱复=蓄意报复|蓄意報復
投桃抱李=投桃报李|投桃報李
以德抱怨=以德报怨|以德報怨
以直抱怨=以德报怨|以德報怨
报怨不堪=抱怨不堪|抱怨不堪
璀烂夺目=璀璨夺目|璀璨奪目
连篇累椟=连篇累牍|連篇累牘
买牍还珠=买椟还珠|買櫝還珠
嘎然而止=戛然而止|戛然而止
一一例举=一一列举|一一列舉
琅琅乾坤=朗朗乾坤|朗朗乾坤
扭怩作态=忸怩作态|忸怩作態
罪蘖深重=罪孽深重|罪孽深重
一杯黄土=一抔黄土|一抔黃土
返朴归真=返璞归真|返璞歸真
坚如盘石=坚如磐石|堅如磐石
陪礼道歉=赔礼道歉|賠禮道歉
哑雀无声=鸦雀无声|鴉雀無聲
欢心鼓舞=欢欣鼓舞|歡欣鼓舞
故弄悬虚=故弄玄虚|故弄玄虛
住足不前=驻足不前|駐足不前
青春永住=青春永驻|青春永駐
股票增殖=股票增值|股票增值
和舟共济=和衷共济|和衷共濟
卷秩浩繁=卷帙浩繁|卷帙浩繁
厉害得失=利害得失|利害得失
灵牙俐齿=伶牙俐齿|伶牙俐齒
行将末落=行将没落|行將沒落
坐阵指挥=坐镇指挥|坐鎮指揮
严加防犯=严加防范|嚴加防範
惊滔骇浪=惊涛骇浪|驚濤駭浪
统盘考虑=通盘考虑|通盤考慮
针贬时弊=针砭时弊|針砭時弊
罗哩啰唆=啰哩啰唆|囉哩囉唆
罗里啰唆=啰哩啰唆|囉哩囉唆
罗哩罗唆=啰哩啰唆|囉哩囉唆
罗里罗唆=啰哩啰唆|囉哩囉唆
啰里啰唆=啰哩啰唆|囉哩囉唆
啰里罗唆=啰哩啰唆|囉哩囉唆
啰哩罗唆=啰哩啰唆|囉哩囉唆
掀风作浪=兴风作浪|興風作浪
拼拼揍揍=拼拼凑凑|拼拼湊湊
天崩地折=天崩地坼|天崩地坼
天崩地拆=天崩地坼|天崩地坼
到还挺好=倒还挺好|倒還挺好
为国捐驱=为国捐躯|為國捐軀
莫不关心=漠不关心|漠不關心
耳儒目染=耳濡目染|耳濡目染
嗜酒成僻=嗜酒成癖|嗜酒成癖
不辨黍麦=不辨菽麦|不辨菽麥
辰己午未=辰巳午未|辰巳午未
相矩不远=相距不远|相距不遠
规规距距=规规矩矩|規規矩矩
倾刻之间=顷刻之间|頃刻之間
不宵一顾=不屑一顾|不屑一顧
一望无银=一望无垠|一望無垠
申酉戍亥=申酉戌亥|申酉戌亥
抛地有声=掷地有声|擲地有聲
怨天由人=怨天尤人|怨天尤人
从中干旋=从中斡旋|從中斡旋
雨声浙沥=雨声淅沥|雨聲淅瀝
月明星希=月明星稀|月明星稀
条分缕拆=条分缕析|條分縷析
断壁颓桓=断壁颓垣|斷壁頹垣
断壁残桓=断壁残垣|斷壁殘垣
断瓦残桓=断瓦残垣|斷瓦殘垣
姿意妄为=恣意妄为|恣意妄為
故作恣态=故作姿态|故作姿態
一口同声=异口同声|異口同聲
饶勇善战=骁勇善战|驍勇善戰
高官厚录=高官厚禄|高官厚祿
人工只能=人工智能|人工智能
开诚不公=开诚布公|開誠布公
洽如其分=恰如其分|恰如其分
博识恰闻=博识洽闻|博識洽聞
泥砂俱下=泥沙俱下|泥沙俱下
泥纱俱下=泥沙俱下|泥沙俱下
个中三味=个中三昧|個中三昧
不详之兆=不祥之兆|不祥之兆
面容慈详=面容慈祥|面容慈祥
宣宾夺主=喧宾夺主|喧賓奪主
暄宾夺主=喧宾夺主|喧賓奪主
九洲方圆=九州方圆|九州方圓
九洲同庆=九州同庆|九州同慶
心浮气燥=心浮气躁|心浮氣躁
心浮气噪=心浮气躁|心浮氣躁
鼓燥而进=鼓噪而进|鼓噪而進
鼓躁而进=鼓噪而进|鼓噪而進
不骄不燥=不骄不躁|不驕不躁
贪脏枉法=贪赃枉法|貪贓枉法
千锤百练=千锤百炼|千錘百煉
千锤百拣=千锤百炼|千錘百煉
黄梁美梦=黄粱美梦|黃粱美夢
一枕黄梁=一枕黄粱|一枕黃粱
棉里藏针=绵里藏针|綿裡藏針
执谜不悟=执迷不悟|執迷不悟
篷筚生辉=蓬荜生辉|蓬蓽生輝
不记其数=不计其数|不計其數
穷原竞委=穷原竟委|窮原竟委
面面具到=面面俱到|面面俱到
万籁具寂=万籁俱寂|萬籟俱寂
五色斑澜=五色斑斓|五色斑斕
五色斑烂=五色斑斓|五色斑斕
五彩斑澜=五彩斑斓|五彩斑斕
五彩斑烂=五彩斑斓|五彩斑斕
麻木不忍=麻木不仁|麻木不仁
为富不忍=为富不仁|為富不仁
易如翻掌=易如反掌|易如反掌
翻复无常=反复无常|反覆無常
三翻两次=三番两次|三番兩次
拨乱返正=拨乱反正|撥亂反正
义无返顾=义无反顾|義無反顧
举一返三=举一反三|舉一反三
物极必返=物极必反|物極必反
回光反照=回光返照|回光返照
反云覆雨=翻云覆雨|翻雲覆雨
返云覆雨=翻云覆雨|翻雲覆雨
一幅对联=一副对联|一副對聯
百尺杆头=百尺竿头|百尺竿頭
振耳欲聋=震耳欲聋|震耳欲聾
作贼心虚=做贼心虚|做賊心虛
磕磕拌拌=磕磕绊绊|磕磕絆絆
自曝自弃=自暴自弃|自暴自棄
自爆自弃=自暴自弃|自暴自棄
丰富多采=丰富多彩|豐富多彩
别出心才=别出心裁|別出心裁
一张一驰=一张一弛|一張一弛
张驰有度=张弛有度|張弛有度
有张有驰=有张有弛|有張有弛
人所不耻=人所不齿|人所不齒
纲纪废驰=纲纪废弛|綱紀廢弛
能言善辨=能言善辩|能言善辯
中流抵柱=中流砥柱|中流砥柱
死心踏地=死心塌地|死心塌地
死心蹋地=死心塌地|死心塌地
一踏糊涂=一塌糊涂|一塌糊塗
一蹋糊涂=一塌糊涂|一塌糊塗
除恶勿尽=除恶务尽|除惡務盡
万相更新=万象更新|萬象更新
万像更新=万象更新|萬象更新
真象大白=真相大白|真相大白
真像大白=真相大白|真相大白
一泄千里=一泻千里|一瀉千里
义气用事=意气用事|意氣用事
义气风发=意气风发|意氣風發
义气相投=意气相投|意氣相投
词不达义=词不达意|詞不達意
断章取意=断章取义|斷章取義
深明大意=深明大义|深明大義
忘恩负意=忘恩负义|忘恩負義
微言大意=微言大义|微言大義
意正词严=义正词严|義正詞嚴
化学反映=化学反应|化學反應
反应意见=反映意见|反映意見
连锁反映=连锁反应|連鎖反應
先发治人=先发制人|先發制人
后发治人=后发制人|後發制人
因地治宜=因地制宜|因地制宜
决无仅有=绝无仅有|絕無僅有
赞不决口=赞不绝口|贊不絕口
决对服从=绝对服从|絕對服從
开源截流=开源节流|開源節流
连合声明=联合声明|聯合聲明
珠连璧合=珠联璧合|珠聯璧合
其乐溶溶=其乐融融|其樂融融
春光溶溶=春光融融|春光融融
步履维坚=步履维艰|步履維艱
艰壁清野=坚壁清野|堅壁清野
艰不可摧=坚不可摧|堅不可摧
无艰不摧=无坚不摧|無堅不摧
艰忍不拔=坚忍不拔|堅忍不拔
披艰执锐=披坚执锐|披堅執銳
不接不离=不即不离|不即不離
混水摸鱼=浑水摸鱼|渾水摸魚
浑为一谈=混为一谈|混為一談
沓无音信=杳无音信|杳無音信
瞻养父母=赡养父母|贍養父母
为人帅表=为人师表|為人師表
戍戌政变=戊戌政变|戊戌政變
民生凋蔽=民生凋敝|民生凋敝
蔽帚自珍=敝帚自珍|敝帚自珍
如火如茶=如火如荼|如火如荼
人情事故=人情世故|人情世故
无精打彩=无精打采|無精打采
没精打彩=没精打采|沒精打采
兴高彩烈=兴高采烈|興高采烈
心原意马=心猿意马|心猿意馬
心广神怡=心旷神怡|心曠神怡
心心相映=心心相印|心心相印
行迹可疑=形迹可疑|形跡可疑
笑语郎郎=笑语朗朗|笑語朗朗
悬涯勒马=悬崖勒马|懸崖勒馬
天崖海角=天涯海角|天涯海角
偃苗助长=揠苗助长|揠苗助長
揠旗息鼓=偃旗息鼓|偃旗息鼓
掩旗息鼓=偃旗息鼓|偃旗息鼓
一笔钩销=一笔勾销|一筆勾銷
一笔钩消=一笔勾销|一筆勾銷
一笔勾消=一笔勾销|一筆勾銷
一脉相成=一脉相承|一脈相承
一促而就=一蹴而就|一蹴而就
一股作气=一鼓作气|一鼓作氣
一愁莫展=一筹莫展|一籌莫展
义愤填赝=义愤填膺|義憤填膺
遗笑大方=贻笑大方|貽笑大方
遗害无穷=贻害无穷|貽害無窮
不贻余力=不遗余力|不遺餘力
责无旁代=责无旁贷|責無旁貸
责无旁待=责无旁贷|責無旁貸
严惩不待=严惩不贷|嚴懲不貸
严惩不代=严惩不贷|嚴懲不貸
遮天避日=遮天蔽日|遮天蔽日
仗义直言=仗义执言|仗義執言
张慌失措=张皇失措|張皇失措
张灯结采=张灯结彩|張燈結彩
灸手可热=炙手可热|炙手可熱
直抒胸意=直抒胸臆|直抒胸臆
直书胸意=直抒胸臆|直抒胸臆
各书己见=各抒己见|各抒己見
各纾己见=各抒己见|各抒己見
精诚所致=精诚所至|精誠所至
仁致义尽=仁至义尽|仁至義盡
无所不致=无所不至|無所不至
招至非议=招致非议|招致非議
专心至志=专心致志|專心致志
闲情逸志=闲情逸致|閒情逸致
妄费心机=枉费心机|枉費心機
妄自非薄=妄自菲薄|妄自菲薄
乌烟漳气=乌烟瘴气|烏煙瘴氣
乌烟脏气=乌烟瘴气|烏煙瘴氣
污合之众=乌合之众|烏合之眾
翁中捉鳖=瓮中捉鳖|瓮中捉鱉
翁声翁气=瓮声瓮气|瓮聲瓮氣
完壁归赵=完璧归赵|完璧歸趙
尾尾动听=娓娓动听|娓娓動聽
未雨筹缪=未雨绸缪|未雨綢繆
唯利事图=唯利是图|唯利是圖
五采缤纷=五彩缤纷|五彩繽紛
相形见拙=相行见绌|相行見絀
响彻云宵=响彻云霄|響徹雲霄
心狠手棘=心狠手辣|心狠手辣
心恢意懒=心灰意懒|心灰意懶
心恢意冷=心灰意冷|心灰意冷
殉私舞弊=徇私舞弊|徇私舞弊
殉情枉法=徇情枉法|徇情枉法
殉私枉法=徇私枉法|徇私枉法
以身徇国=以身殉国|以身殉國
循规蹈距=循规蹈矩|循規蹈矩
循规导距=循规蹈矩|循規蹈矩
循规导矩=循规蹈矩|循規蹈矩
诩诩如生=栩栩如生|栩栩如生
相题并论=相提并论|相提並論
笑容可鞠=笑容可掬|笑容可掬
嘻笑怒骂=嬉笑怒骂|嬉笑怒罵
文恬武嘻=文恬武嬉|文恬武嬉
嘻皮笑脸=嬉皮笑脸|嬉皮笑臉
书声朗朗=书声琅琅|書聲琅琅
惩前毙后=惩前毖后|懲前毖後
束手待毖=束手待毙|束手待斃
坐以待毖=坐以待毙|坐以待斃
爽心悦目=赏心悦目|賞心悅目
水火不融=水火不容|水火不容
水乳交溶=水乳交融|水乳交融
水泻不通=水泄不通|水泄不通
司空见怪=司空见惯|司空見慣
死皮癞脸=死皮赖脸|死皮賴臉
肆无忌怛=肆无忌怛|肆無忌怛
肆无忌殚=肆无忌殚|肆無忌殫
惮精竭虑=殚精竭虑|殫精竭慮
悚人听闻=耸人听闻|聳人聽聞
危言悚听=危言耸听|危言聳聽
毛骨耸然=毛骨悚然|毛骨悚然
随声附合=随声附和|隨聲附和
熟视无赌=熟视无睹|熟視無睹
善罢干休=善罢甘休|善罷甘休
侍强凌弱=恃强凌弱|恃強凌弱
持强凌弱=恃强凌弱|恃強凌弱
侍才傲物=恃才傲物|恃才傲物
持才傲物=恃才傲物|恃才傲物
有侍无恐=有恃无恐|有恃無恐
有持无恐=有恃无恐|有恃無恐
叹为观之=叹为观止|嘆為觀止
天翻地复=天翻地覆|天翻地覆
甜言密语=甜言蜜语|甜言蜜語
括不知耻=恬不知耻|恬不知恥
挑拨事非=挑拨是非|挑撥是非
同仇敌慨=同仇敌忾|同仇敵愾
投机捣把=投机倒把|投機倒把
逃之妖妖=逃之夭夭|逃之夭夭
投笔从绒=投笔从戎|投筆從戎
天衣无逢=天衣无缝|天衣無縫
蹈光养晦=韬光养晦|韜光養晦
挑肥捡瘦=挑肥拣瘦|挑肥揀瘦
披沙捡金=披沙拣金|披沙揀金
威靡不振=萎靡不振|萎靡不振
唯妙惟肖=惟妙惟肖|惟妙惟肖
生杀与夺=生杀予夺|生殺予奪
生死悠关=生死攸关|生死攸關
生死尤关=生死攸关|生死攸關
生死犹关=生死攸关|生死攸關
生死忧关=生死攸关|生死攸關
胜气凌人=盛气凌人|盛氣凌人
胜名难副=盛名难副|盛名難副
胜况空前=盛况空前|盛況空前
盛名难符=盛名难副|盛名難副
失口否认=矢口否认|矢口否認
食不裹腹=食不果腹|食不果腹
始终不逾=始终不渝|始終不渝
始终不遇=始终不渝|始終不渝
忠贞不逾=忠贞不渝|忠貞不渝
忠贞不遇=忠贞不渝|忠貞不渝
始作踊者=始作俑者|始作俑者
世外桃园=世外桃源|世外桃源
势均利敌=势均力敌|勢均力敵
势均力抵=势均力敌|勢均力敵
事得其反=适得其反|適得其反
试目以待=拭目以待|拭目以待
首当其充=首当其冲|首當其衝
手当其冲=首当其冲|首當其衝
受益非浅=受益匪浅|受益匪淺
受治于人=受制于人|受制於人
人才倍出=人才辈出|人才輩出
如出一澈=如出一辙|如出一轍
乳嗅未干=乳臭未干|乳臭未乾
三翻五次=三番五次|三番五次
三令五伸=三令五申|三令五申
森严壁磊=森严壁垒|森嚴壁壘
刹费苦心=煞费苦心|煞費苦心
杀费苦心=煞费苦心|煞費苦心
脸色刹白=脸色煞白|臉色煞白
脸色杀白=脸色煞白|臉色煞白
杀君夺位=弑君夺位|弒君奪位
沙漠绿州=沙漠绿洲|沙漠綠洲
插血为盟=歃血为盟|歃血為盟
山洪爆发=山洪暴发|山洪暴發
山青水秀=山清水秀|山清水秀
跚跚来迟=姗姗来迟|姍姍來遲
珊珊来迟=姗姗来迟|姍姍來遲
扇风点火=煽风点火|煽風點火
扇动暴乱=煽动暴乱|煽動暴亂
强词夺礼=强词夺理|強詞奪理
入情入礼=入情入理|入情入理
伤天害礼=伤天害理|傷天害理
天礼难容=天理难容|天理難容
通情达礼=通情达理|通情達理
心安礼得=心安理得|心安理得
彬彬有理=彬彬有礼|彬彬有禮
先理后兵=先礼后兵|先禮後兵
上窜下跳=上蹿下跳|上躥下跳
上吐下泄=上吐下泻|上吐下瀉
少安勿躁=稍安勿躁|稍安勿躁
梢安勿躁=稍安勿躁|稍安勿躁
捎安勿躁=稍安勿躁|稍安勿躁
少纵即逝=稍纵即逝|稍縱即逝
梢纵即逝=稍纵即逝|稍縱即逝
捎纵即逝=稍纵即逝|稍縱即逝
喜上眉捎=喜上眉梢|喜上眉梢
喜上眉稍=喜上眉梢|喜上眉梢
喜上眉少=喜上眉梢|喜上眉梢
伸东击西=声东击西|聲東擊西
身体利行=身体力行|身體力行
水利发电=水力发电|水力發電
自食其利=自食其力|自食其力
深居浅出=深居简出|深居簡出
神采弈弈=神采奕奕|神采奕奕
神智不清=神志不清|神志不清
苹水相逢=萍水相逢|萍水相逢
劈荆斩棘=披荆斩棘|披荊斬棘
砰然心动=怦然心动|怦然心動
破睇为笑=破涕为笑|破涕為笑
破斧沉舟=破釜沉舟|破釜沉舟
旁证博引=旁征博引|旁徵博引
攀龙付凤=攀龙附凤|攀龍附鳳
迫不急待=迫不及待|迫不及待
噬脐莫急=噬脐莫及|噬臍莫及
偏安一偶=偏安一隅|偏安一隅
负偶顽抗=负隅顽抗|負隅頑抗
向偶而泣=向隅而泣|向隅而泣
无独有隅=无独有偶|無獨有偶
迫在眉捷=迫在眉睫|迫在眉睫
千钩一发=千钧一发|千鈞一髮
千钓一发=千钧一发|千鈞一髮
前踞后恭=前倨后恭|前倨後恭
强驽之末=强弩之末|強弩之末
曲曲小事=区区小事|區區小事
磬竹难书=罄竹难书|罄竹難書
磐竹难书=罄竹难书|罄竹難書
轻歌慢舞=轻歌曼舞|輕歌曼舞
穷兵渎武=穷兵黩武|窮兵黷武
曲突徒薪=曲突徙薪|曲突徙薪
秋水依人=秋水伊人|秋水伊人
勤能补绌=勤能补拙|勤能補拙
其貌不洋=其貌不扬|其貌不揚
趋之若骛=趋之若鹜|趨之若鶩
恰如其份=恰如其分|恰如其分
如法泡制=如法炮制|如法炮製
礼上往来=礼尚往来|禮尚往來
流言非语=流言蜚语|流言蜚語
绿草如阴=绿草如茵|綠草如茵
绿草如荫=绿草如茵|綠草如茵
绿树成阴=绿树成荫|綠樹成蔭
绿阴蔽日=绿荫蔽日|綠蔭蔽日
龙飞风舞=龙飞凤舞|龍飛鳳舞
录录无为=碌碌无为|碌碌無為
庸庸录录=庸庸碌碌|庸庸碌碌
略胜一俦=略胜一筹|略勝一籌
廖廖无几=寥寥无几|寥寥無幾
麟次栉比=鳞次栉比|鱗次櫛比
良晨美景=良辰美景|良辰美景
落英宾纷=落英缤纷|落英繽紛
貌和神离=貌合神离|貌合神離
明辩是非=明辨是非|明辨是非
名列前矛=名列前茅|名列前茅
满目疮胰=满目疮痍|滿目瘡痍
弥天大慌=弥天大谎|彌天大謊
暝顽不灵=冥顽不灵|冥頑不靈
名负其实=名副其实|名副其實
名躁一时=名噪一时|名噪一時
明枪暗剑=明枪暗箭|明槍暗箭
暮然回首=蓦然回首|驀然回首
毛遂自茬=毛遂自荐|毛遂自薦
脑羞成怒=恼羞成怒|惱羞成怒
奴颜卑膝=奴颜婢膝|奴顏婢膝
摄手摄脚=蹑手蹑脚|躡手躡腳
弄巧成绌=弄巧成拙|弄巧成拙
讴心沥血=呕心沥血|嘔心瀝血
毗漏百出=纰漏百出|紕漏百出
批漏百出=纰漏百出|紕漏百出
刚复自用=刚愎自用|剛愎自用
刚腹自用=刚愎自用|剛愎自用
甘之如贻=甘之如饴|甘之如飴
鬼鬼崇崇=鬼鬼祟祟|鬼鬼祟祟
诂名钓誉=沽名钓誉|沽名釣譽
革故顶新=革故鼎新|革故鼎新
顶力相助=鼎力相助|鼎力相助
功亏一匮=功亏一篑|功虧一簣
根深底固=根深蒂固|根深蒂固
感恩带德=感恩戴德|感恩戴德
披星带月=披星戴月|披星戴月
披红带花=披红戴花|披紅戴花
带罪立功=戴罪立功|戴罪立功
鼓惑人心=蛊蛊人心|蠱蠱人心
鬼域伎俩=鬼蜮伎俩|鬼蜮伎倆
关怀倍至=关怀备至|關懷備至
推崇倍至=推崇备至|推崇備至
倍受欢迎=备受欢迎|備受歡迎
艰苦倍尝=艰苦备尝|艱苦備嘗
含辛如苦=含辛茹苦|含辛茹苦
轰堂大笑=哄堂大笑|哄堂大笑
火中取粟=火中取栗|火中取栗
虎视耽耽=虎视眈眈|虎視眈眈
海市辰楼=海市蜃楼|海市蜃樓
混身是胆=浑身是胆|渾身是膽
金榜提名=金榜题名|金榜題名
迥迥有神=炯炯有神|炯炯有神
鞠躬尽粹=鞠躬尽瘁|鞠躬盡瘁
鞠恭尽粹=鞠躬尽瘁|鞠躬盡瘁
鞠恭尽瘁=鞠躬尽瘁|鞠躬盡瘁
娇奢淫逸=骄奢淫逸|驕奢淫逸
娇阳似火=骄阳似火|驕陽似火
天之娇子=天之骄子|天之驕子
苦心孤旨=苦心孤诣|苦心孤詣
侩炙人口=脍炙人口|膾炙人口
口干舌躁=口干舌燥|口乾舌燥
恐前绝后=空前绝后|空前絕後
枯躁无味=枯燥无味|枯燥無味
开门缉盗=开门揖盗|開門揖盜
开门辑盗=开门揖盗|開門揖盜
打躬作缉=打躬作揖|打躬作揖
打躬作辑=打躬作揖|打躬作揖
鞠躬作缉=鞠躬作揖|鞠躬作揖
鞠躬作辑=鞠躬作揖|鞠躬作揖
烂竽充数=滥竽充数|濫竽充數
滥芋充数=滥竽充数|濫竽充數
肝脑途地=肝脑涂地|肝腦塗地
感人肺府=感人肺腑|感人肺腑
胸无城俯=胸无城府|胸無城府
肺腹之言=肺腑之言|肺腑之言
甘败下风=甘拜下风|甘拜下風
风声鹤戾=风声鹤唳|風聲鶴唳
凤毛鳞角=凤毛麟角|鳳毛麟角
斧底抽薪=釜底抽薪|釜底抽薪
赴烫蹈火=赴汤蹈火|赴湯蹈火
防微杜惭=防微杜渐|防微杜漸
风驰电制=风驰电掣|風馳電掣
付庸风雅=附庸风雅|附庸風雅
翻云复雨=翻云覆雨|翻雲覆雨
放任自留=放任自流|放任自流
大事大非=大是大非|大是大非
额首称庆=额手称庆|額手稱慶
繁文褥节=繁文缛节|繁文縟節
繁文溽节=繁文缛节|繁文縟節
法网灰灰=法网恢恢|法網恢恢
幅圆辽阔=幅员辽阔|幅員遼闊
发扬广大=发扬光大|發揚光大
丰功伟迹=丰功伟绩|豐功偉績
模范事绩=模范事迹|模範事跡
愤发图强=奋发图强|奮發圖強
惨绝人圜=惨绝人寰|慘絕人寰
惨绝人环=惨绝人寰|慘絕人寰
冲耳不闻=充耳不闻|充耳不聞
出而反尔=出尔反尔|出爾反爾
触膝谈心=促膝谈心|促膝談心
嵯跎岁月=蹉跎岁月|蹉跎歲月
卓卓有余=绰绰有余|綽綽有餘
痴心忘想=痴心妄想|痴心妄想
痴心枉想=痴心妄想|痴心妄想
叱诧风云=叱咤风云|叱吒風雲
吹毛求庇=吹毛求疵|吹毛求疵
吹毛求刺=吹毛求疵|吹毛求疵
唇枪舌箭=唇枪舌剑|唇槍舌劍
出神入画=出神入化|出神入化
大才小用=大材小用|大材小用
大名顶顶=大名鼎鼎|大名鼎鼎
淡装浓抹=淡妆浓抹|淡妝濃抹
梳装打扮=梳妆打扮|梳妝打扮
暗然失色=黯然失色|黯然失色
安帮定国=安邦定国|安邦定國
哀声叹气=唉声叹气|唉聲嘆氣
按步就班=按部就班|按部就班
搬门弄斧=班门弄斧|班門弄斧
拔山涉水=跋山涉水|跋山涉水
衫衫有礼=彬彬有礼|彬彬有禮
彼彼皆是=比比皆是|比比皆是
不寒而粟=不寒而栗|不寒而慄
兵慌马乱=兵荒马乱|兵荒馬亂
搏大精深=博大精深|博大精深
不齿下问=不耻下问|不恥下問
不娇不躁=不骄不躁|不驕不躁
别出机抒=别出机杼|別出機杼
仓惶失措=仓皇失措|倉皇失措
仓慌失措=仓皇失措|倉皇失措
苍海一粟=沧海一粟|滄海一粟
草管人命=草菅人命|草菅人命
草官人命=草菅人命|草菅人命
残无人道=惨无人道|慘無人道
残羹冷灸=残羹冷炙|殘羹冷炙
捡肥拣瘦=拣肥拣瘦|揀肥揀瘦
倾刻间=顷刻之间|頃刻之間
#站粟=站栗|站[栗慄]
天然汽=天然气|天然氣
煤汽机=煤气机|煤氣機
燃汽机=燃气机|燃氣機
蒸气机=蒸汽机|蒸汽機
文诌诌=文绉绉|文縐縐
引伸义=引申义|引申義
坐右铭=座右铭|座右銘
下功夫=下工夫|下工夫
造事者=肇事者|肇事者
暖哄哄=暖烘烘|暖烘烘
雄纠纠=雄赳赳|雄赳赳
冷不妨=冷不防|冷不防
名信片=明信片|明信片
过度到=过渡到|過渡到
皎皎者=佼佼者|佼佼者
财物科=财务科|財務科
泊来品=舶来品|舶來品
挖墙角=挖墙脚|挖牆腳
钉书机=订书机|訂書機
订扣子=钉扣子|釘扣子
萤光屏=荧光屏|熒光屏
萤光棒=荧光棒|熒光棒
荧火虫=萤火虫|螢火蟲
年青人=年轻人|年輕人
热坑头=热炕头|熱炕頭
手溜弹=手榴弹|手榴彈
北美州=北美洲|北美洲
南美州=南美洲|南美洲
大洋州=大洋洲|大洋洲
南极州=南极洲|南極洲
性情燥=性情躁|性情躁
性情噪=性情躁|性情躁
漫性子=慢性子|慢性子
曼性子=慢性子|慢性子
漫动作=慢动作|慢動作
曼动作=慢动作|慢動作
漫腾腾=慢腾腾|慢騰騰
曼腾腾=慢腾腾|慢騰騰
漫吞吞=慢吞吞|慢吞吞
曼吞吞=慢吞吞|慢吞吞
漫悠悠=慢悠悠|慢悠悠
曼悠悠=慢悠悠|慢悠悠
漫漫地=慢慢地|慢慢地
曼曼地=慢慢地|慢慢地
路慢慢=路漫漫|路漫漫
夜慢慢=夜漫漫|夜漫漫
路曼慢=路漫漫|路漫漫
夜曼慢=夜漫漫|夜漫漫
路慢曼=路漫漫|路漫漫
夜慢曼=夜漫漫|夜漫漫
路曼曼=路漫漫|路漫漫
夜曼曼=夜漫漫|夜漫漫
影牒机=影碟机|影碟機
番跟斗=翻跟斗|翻跟斗
幅作用=副作用|副作用
幅教授=副教授|副教授
幅标题=副标题|副標題
幅产品=副产品|副產品
电线干=电线杆|電線桿
电线竿=电线杆|電線桿
钓鱼干=钓鱼竿|釣魚竿
钓鱼杆=钓鱼竿|釣魚竿
糊萝卜=胡萝卜|胡蘿蔔
作生意=做生意|做生意
作功课=做功课|做功課
作文章=做文章|做文章
作买卖=做买卖|做買賣
作鬼脸=做鬼脸|做鬼臉
爆发户=暴发户|暴發戶
黏上去=粘上去|粘上去
缴作业=交作业|交作業
工程帅=工程师|工程師
券裤腿=卷裤腿|卷褲腿
券地皮=卷地皮|卷地皮
券铺盖=卷铺盖|卷鋪蓋
国库卷=国库券|國庫券
入场卷=入场券|入場券
泌人心=沁人心|沁人心
侯选人=候选人|候選人
